caught up on emails for my research project.  yay for labels and search in #gmail.  much easier,1
also just spoke to my <3...              ï¿½tearï¿½,1
glad you liked the gmail add-on too. We visual people like the asthetics to be right don`t we.,1
'I think you should know this. He`s going to break up with you. And I just had to tell you. I`m sorry. I know you love him.',0
"I love old school horror movies more, I got Elvira tattooed on my back",1
Dow futures up 60 points in over night trading. Looks like May is off to a good start so far  /f,1
OMG... Folding my laundry and matched ALL socks to its perfect pair!  Good laundry folding day it is,1
Nice we didn`t see the fireworks but we sure heard `em,1
How do you forgive yourself for hurting the one you love the most?,0
going to bed.   goodnight,1
hahaha thaanks!  iï¿½m from brazil!,1
"Didn`t win a Lammy last night  but happy for Scott Sherman, who did. Walked my feet off at BEA today.",1
says numbers are all good - all that`s left is the white blood cell count.  http://plurk.com/p/rqo8q,1
own 2nit but i cant go.,0
Pineapple rocks bud,1
**** traffic. Going to be late!,0
Ahhhh....  The the wonderful 8-Track adaptor.,1
"Im free at last, tomorrow I get to remember what Sundays look like",1
"im good thanks, may need you`re advice soon as im playing with a new font of my own",1
"I`m bored... Don`t want to stay home tonight, but don`t want to spend money  blah",0
"thanks clair, I haven`t watched it yet.",1
falling asleep and waking to gun shots arent fun,0
I wish y`all...unfortunately I won`t be able to make it...gotta work my 2nd gig today,0
not in the mood crazii crazii highly upset now with everything & everybody,0
i now know that we`ve made a difference in each others lives...i feel proud.,1
"thanks, I found it already",1
That sounds good,1
"oh yes, i ave never orderd from there, a lil funny at first to do so, i will check it our ta",1
awesome! I am at 1505 west lake street: right across from the dunn brothers on lake,1
Kinda bummed that I`m gonna miss `s return to BG. Now I`ll never know what it`s like to make love to _gunn.,0
i honestly hope the theatre gets hit by a meteor before you get there,0
contemplating borrowing one of my moms dogs just for today..i want to take care of someone.,1
hi eric I hope your having a beautiful Saturday,1
"exhausted, but forced into attending a lock-in",0
"sorry again, I don`t have a twitter ap on my phone, so I only text to it, I can only reply on the internet for now.",0
Bella doesn`t love me no more,0
you are one of my favorite musicians/artists ever!! Please keep up the great work John,1
"OK crowdsourcing failed,",0
I swear its so hot I dont want to leave my house  Is it hot where your at?,0
"Aww, thanks!",1
"I didn`t say I met *all* the awesomest people, just a bunch of them.",1
"and aww and HEEE. nicely done, your weekend guest! *approves a lot*",1
wish i was home in time for the #jonaswebcast today,1
pilot to co-pilot baby we burnin` up   /i cannot stress how much this line works.,0
That`s how it was for me in March...it came sooo slow..then it was over in a heartbeat,0
Cat is anxiously watching wild turkeys in my back yard....I think they have their eyes on my bunny rabbit,0
hope all is ok.,1
fun times. just broke my usb stick.. like literally broke it..,1
"still a bit of a warning signal in my head saying: 'you want yesterday`s headache back? ok, get yourself a coffee then, quick!'",0
That`s better than Missy 8 telling me I should be on The Biggest Loser,1
AHhh FCUKKK...i missed out AGAIN  You must fill me in with the deetZ...see you tonight?!?!!,0
"Alright, sorry. But I think you should go anyways",0
"For the record, john mayer is freaking cool.",1
Morning all  and its a lovely day at last,1
What!?!?! I can`t believe I had to find out this way...don`t you ppl contact family first??!!? I`m so sad!  Who was it?!?1,0
"Thanks, the more, the merrier",1
I just banged my elbow and its bleeding  owwiee,0
"just nothing perfect in life, darn it!",0
POOOOOOOOR SHEEEEP!!!,0
Your welcome.,1
Thanks for the follow man,1
Hi this is http://gayorbispace.com We hope everybody is having a safe & fun weekend,1
Sitting at the Audi Joburg fashion week casting. So many lanky people in one place! Almost 100. Lol. Good luck to everyone  ****,1
I`m glad  you def needed a pick me up!  drama free!,1
the boys didn`t finish their tacos so now I`m eating them happily,1
awww lol yh it is worth it-  mcfly are worth it 2  eekk,1
"gor i am soo bored, man i don`t think i could get any more bored",0
Lol Only if you make me that cookie.  I`ll hit you up.,0
"i`m a huge fan of Take That since i was a baby.. Yeah, 6 months really feels like 5 months.",1
I hope I`m doing something right. Had an influx of reviews on a 1 year old fan fic telling me they love my style of writing for HP.,1
yeeeeeessss I can`t wait! Too bad I can`t drink,0
I wish I could be AT work as opposed to being wit the kids cuz it`s the hardest job eva,0
mint choc ice cream whilst studying.....now thats good,1
my teeshirt is faaar too small for me but i like it too much to stop wearing it,1
Finally back from the stupid holiday ! Missing the fit bar men though,0
"a surprisingly good day, now its time to sleep. hopefully sweet dreams await me",1
"No Evidence, No Conviction ! Absolutely hilarious.. Makes my day every time  http://bit.ly/lrolJ",1
Coffee in hand and sun shining in my window.  Hope everyone`s having a great Monday morning so far! #monday - MR,1
I do  But Im on a strict diet. . . ugh I feel like if i cheat for one day Ill throw everything up.,0
Ahhhh \you are soo smart  Thanks for this schooling of thoughts,1
"I am 28 and I still haven`t been to a club. Lots of bars, though. I don`t think I`m missing much",0
yeah its goin to vmail now.. I CALLED it while i was in the store.. no luck,0
good luck with the pump!,1
I am sitting here taking a little break and trying to recharge so I can continue housework,1
ahaha i know. but now i can`t do anything over the weekend,0
"Hii,I freaking love you  I would be the happiest 13 year old girl alive if you replied to this.",1
Bus stuck in traffic; gonna be late,0
"i heard one of your songs, and you have an amazing voice  i was stunned",1
i hate rain and people.,0
just waking up...ahh i have a headache,0
"I`m a giver, and life rewards the takers.  We givers make takers possible, but we get no appreciation for what we do--we just get taken.",0
Good morning tweeps! I have a feeling I won`t be oversleeping now that Gracie is around.  She pounced on my head and woke me up at 7am.,1
"finished sewing for the night, uploading pictures from slidebar and beach. i cant believe i am having difficulties with twitter!",0
"Ugh, you people and your fancy trips to Italy while I`m slaving away at this computer.",0
http://twitpic.com/4wt8a - pretty **** good friday night,1
"first year in ages where i`m not going to the crafty raft :O i don`t mind though, i don`t even like the crafty raft",0
arrgghhhggguuuiiissshhhh no idea what to do for this modern assignement....  Burma or Cuba???? eeeep help!,0
oo never played it  thats so good that u like 2 play games most females dont like too,1
Ready to crash!...had a great day and a FUN night! I couldn`t ask for anything more  Night!,1
?Happy Birthday to u? Happy Birthday to u? Happy Birthday to u? Happy Birthday to u? Happy Birthday to u? And many more!,1
Awe i feel so left out,0
He`s my boxing trainer. Although I think the bruise came from me hitting myself on something. Ow,0
"I have the best bestfriend in the whole world .. My Mother`s Day present = ambien, klonopin and a quarter! woohoo!  smh...",1
srry can`t go paintballing tonight  and there are no good movies out,0
oh well   Its great to see the canadian math trades getting bigger though.,1
"What have you done for Mother`s Day?'*people who are a day behind us*'what will you be doing?' I took my Mom to Starbucks, she enjoyed it",1
Sooo much work so little time,0
today something amazing happened...I fell in love with coupons!,1
"had the best mother`s day! breakfast, shopping and lunch, drinks, chocolate galore!",1
"oh dear. (I`m sorry, but i laughed  )",0
oooh really haha have they said anything about it yet!? i`ll suggest the idea on twitter if you want/havent already,1
If you don`t want to come then don`t come. JEEEEEZ.,0
#DepecheMode concert next week cancelled  Alternative date not known yet. Dave Gahan had a tumor.,0
is looking forward to spending time with Mom today,1
my film didn`t come out  the camera was broken. lamesauce.,0
but...he`s..mine  you told me a couple of weeks ago that you didn`t find any other guys hot apart from the ones you...,0
Feeling sick at stomach today,0
Happy Mother`s Day to all the Mothers! Especially mine!  Enjoy ya day mothers!,1
Football session after this.fun,1
They are great friends of mine. I`ll let you know when they are playing next and you can come along and do whatever you like,1
Am listening to Darren Hayes`s Spin. Am talkin to my wacky friend who`s going insane. I ain`t at all tired and I`m messed up bout things.,0
"good moring  gonna take a shower, fix my hair and then Im going out .",1
i just wanna say happy mother`s day to all the mommy`s out there,1
i LOVE your hat! so cool. that looks like it was a fun day.  and i love that you used the word 'crikey' just now!!,1
_always3 okay well thank you you are so beautiful too,1
"already did... index finger, left hand... still bleeding, hurts pretty bad. I hate being clumsy",0
Happy Mother`s Day to all my twitter moms (including myself),1
Nobody does it better than www.traveljunky.com Not even half as good   ? http://blip.fm/~5jv7j,0
So its my bday weekend and **** is already headed south...might have to drive to atl tonight,0
I spent 3 hours sitting out in the sun - picnic lunch + ice cream = win. We should have had a BBQ today,1
http://bit.ly/PenQl  I`ve added a new icon to the feedicon database  Have some fun with it!,1
wants to go the the vintage paper show but no one will accompany her,0
It will be an Adventure!  Have FUN with your 5 yr old and 8 mo old! (You`re brave.)    Hope you have a great time!,1
Going to workout + swin... fun,1
nice one,1
RAIN!!!!!!!!!!!! AAAAAAAAAAHHHHHHHH! i`m gonna melt. **** it`s cold. freakin cold.  brrrrrr,0
I wish I knew..  Trying to figure something out here too,1
"boopboopboop. still talking to ashley & brittany.  i`ve been talking to ashley for forever, and our convo still goes places. we`re awesome",1
Back from AOT last lec.. Alot of question marks on my head.. But thank God for all the tips.. Should be able to pull tru,1
i no i no bt i had only been a gamer for like 2 years when i made that attempt  lol yea i luvd F1 to an extent,1
Wahoo! Thanks for the mention to others!,1
I`m still up! Thank you all for praying (: AHAHAHA! I`m watching Britney: For the Record until school. Today should be a good day,1
_girl - Bummer...mail came but package didn`t,0
"that sounds pretty sweet, you too must be loving it! yeah man that sounds cool, keen for that",1
A thursday. Is that REALLY necessary  ? Have u ever heard of school and horrible mums,0
apparently were not as good as the Brazillians tho`,0
"Yep, lost my bet to chris",0
I`ve missed one this year(!). It`s the forbidden fruit. Of all the trees in the garden I munch in disappointment on that one.,0
Kennedy was re-injured at RAW on Monday. He`s got s serious muscle issue in his back and a broken wrist.,0
Feeling bad that  didnt get to see UP,0
"need to get an intel based mac 1st   but this impacts on dual core vs quad choice, latter probably better for virtualization",1
"thanks for the follow, your family photo is beautiful  happy mother`s day to your wife!",1
they are having a closing down sale !    does not look good.,0
"Feel your pain with the hayfever - forgot to take mine yesterday, again.",0
_k_renee On a Saturday? Not so cool friend. Same job  Different position! Let me know when your in town again!!! Miss U,0
Well I can`t get Cupcake because I can`t connect to T-Mobile`s network because my SIM card is corrupted,0
It`s car crash tv at it`s worst.,0
Digging a downloaded film with mi familia. We love iTunes,1
Bed. Church in the morning. Happy mothers day,1
shouts out to  and,0
Better than what I did to my MacBook keyboard yesterday! (Spilled a whole cup of hot chocolate on it.),0
i`m doing awesome! Rachel N had a bday party today  it was fun. Btw have you seen  Sam`s prom pix? They`re GORGEOUS!,1
"@_dritan Dam you, I want an #android, stupid only rogers",0
Blah. Work at job one all day and job two all night.,0
ok...so i`m Twittin from my computer...its gonna be bad when i get on my phone.. cause ima be lost like ****,0
The puppy is sick  and some one put they hands on my momma >:-|,0
Dang I just realized how bad my eyes have gotten,0
"Yes. But, Cute AND Predictable works for you...",1
_hussein i have to wake up earlier than i thought.. my dad wants me to take him food at 9AM! no0o0o0o!,0
is maxin and relaxin... ahhh,1
Having dinner at Jiuliani`s with family YUM!!!,1
Inspection went fine ... they like the house woopee. Would just be nice if it had been this morning so I could have done stuffs today,1
That just means you were not trying hard enought,0
aww  I have to go to class on that day... So imma do some weird half day thing just cause I wanna see what it`s about,0
Whats is up with me! I am spilling everything,0
lame,0
"Our jazz band freakin` KICKED ****!! Good job, team!",1
"Depressing day today, have to pack as leaving ridiculously early tomoro.",0
"yeah, its super **** today   Stupid writing!  ugh",0
should be going to bed but cannot sleep right now.,0
"writing out mother`s day cards to mom, aunts, and AMYYYY can`t wait for her to be a mommy",1
haha they might! good luck if you`re taking it as well  i`m hoping I get a 1 for putting my name down,1
my tvs not working  i wanna watch vhits :`(,0
Yes I do! And I`m still almost at my Gmail storage ceiling! ARGH! I am being FORCED to delete stuff.... or buy more space.,0
"Cleaned four bathrooms this afternoon....(yes, go ahead and feel sorry for me...lol)....mine are still waiting for my attention",0
argh! why why why,0
Happy Birthday husband,1
Going to bed watching a bit of qi. Wake up tomorrow to face the start of my last summer in bath. Bit gutted atm to be home,0
is it for dinner? the amount for dinner ones is greater than say an afternoon snack. a pack for the day is prob ok.,1
"sold, so i hit cash and just took the tax out of my tips. but then my drawer ended up being 5 dollars short  idk if its cause",0
I wish I could go. See ya at Warped for sure tho!,1
haha i wish i could! I look like a little boy now,1
The time Is 3.50am and if finished my essay  I can have Sunday off  woop,1
"success! another paper demolished! the rock god lives on! 2 more...well, 1.5 to go. Yes!!! out to celebrate awesomeness ...",1
"i`m not at chaseton`s either  please don`t die, my heart will be really sad",0
HAPPY MOTHERS DAY TO ALL THE MOMS OUT THERE !!!,1
"I want to go outside and play in the sunshine, but I have to sit in front of a computer all day   At least I can have lunch on the patio!",0
"Oops, forgot we are having a barbecue at work today! I didn`t need to pack a lunch after all",0
Rogï¿½rio Minotouro will fight now!,0
hurray twin girls born on this beautiful May day,1
i think  missed me tooo,0
I want korean bbq so baddd but no one can come with me,0
is wondering what happened to all those froggies at the potato farm!,0
Yay! Tell her I said congrats,1
"DAMMIT. I guess my baby daddy is some impostor then...i kid, i kid",0
huh? its 1 am already? shucks,0
Had an awesome lunch with the family & now dinner with the in-laws,1
I need them  It would`ve made my picture so much cooler. Mine are bottle green. Eeyea-thooo!,1
It`d be really hard to give up my chocolate while reading.  Does chocolate count as a food?,0
I`m good! thx.  and how are u? what are u doing?,1
Off to NC tonight until June 7th! I`m going to miss NYC   Getting ready for my 21st birthday Luau BBQ on JULY 11TH!!!!!!!!,0
"i`ve sent a twitter invite to poet friends, i`m hoping they will come poetize, would love 2 see more poets here  #poets",1
I`m Back and I see I missed Truck and Fish on,0
"If a Cong govt was ruling Karnataka, Cauvery wouldn`t have found a mention  Truly, our politicians have no integrity.",0
asda ready meal - i don`t think i`ll ever be the same again,0
"haha, def. That song is EPIC, have fun  i`m listening to new FNB",1
ugh. I totally can`t sleep.,0
Home Sweet home <3  Going to see Hannah Montana The Movie AGAIN today <3 DDD,1
Home lost the baseball game by 1 friggin` point!  Now I`m gonna scrap.,0
"went on a ride to tortilla flats this morning with , a little warm, but a nice ride none the less",1
whahahah thank you,1
If I 'unfollowed' you - its NOT on purpose. Something fishy is going on with my Tweet Deck !! Let me know if I 'unfollowed' you.,0
Another day I haven`t got time to play plus it`s raining and chilly And also have a headache - WTH? . . going back to sulking mode.,0
"Thanks hun, it was great",1
going to sleep? why so early? Good night!,1
Ugh cant sleep on  this bus.  still have like 5 hours,0
you can put a saucepan full of water on the cooker to heat up the water...indian style  scrabbled are the best!!!!,1
awww. i wish i had a younger sis ): but i do have an older one!!! i bet your younger sis loves it JUST as much as u do!,0
Unfortunately I`m not  - someone`s squatting on that,0
Just downloaded twitterberry. My life is now even MORE convenient.,1
Where`s  poss   i miss him,0
shweeeeet!,1
"it could be a bad idea, Hayley",0
"I don`t say it, I KNOW it.  Because I`m just good like that",1
"Vancouver, so classy.  #canucks",1
bahahaha. I love Gabriel - absolutely **** hilarious!!!,1
thats the crazy part - was for 16:30. but reasons include 'full schedule' & 'travelling with his daughter'... So. Not. Cool,0
wish i coulda been there,1
"'Thick as pig **** - went to Oxford' - Helena`s (Cantab) friend`s description of me to her boyfriend, yesterday...",0
@_Esme_Cullen_  I`m taking a million songs from your blip.fm station thing. Sorry,0
wtf pogs are back too?,0
"is chillin` with my hangover, hollyoaks and a plate of chips....sunday mornings",1
My preorder of the Razer Sphex shipped today. I`ll be paying to review it because Razer is ignoring my emails,0
forgot my lunch and no one else is ordering stuff  boooooo!,0
Woo hoo party over here. Its gonna be fun,1
Aaahhh I`m just so busy. Sorry everyone.,0
Sitting on the bed NOT wanting to go to work,0
Good morning everyone  It`s a nice day #iloveitwhen the sun is shining. And now I`m going to write some stuff,1
"****, I cut my finger!",0
Friday night has gone too quickly   My bottle`s gone for tomorrow.. come on Everton,1
Happy Mothers Day!,1
"My gut says to replace $$$ appliances instead of repair, but I want to be smart with $. When I try repair, replace was the right choice.",1
"hey dougie, just thought i would tell you that your gig in edinburgh got a brilliant review in the scottish sunday mail  ****",1
i feel so bad when the kid is sick,0
Luv you sissy,1
-- Omg I can`t believe jay leno is going off the air  I HATE CONAN O`BRIAN,0
Maybe something`s just wrong with my phone...it`s still not working,0
just came bak from dancing with my NEEWWWW cd  haha im dancing again,1
"on later than normal this morning, got attacked by a swarm of mini fly`s after opening the veranda last night took an hour to get rid!!",0
"is tryna find her a 30 yr old junt with a 401 k, stable job, good home with an extra room 4 me and my baggage..so tired of u young dudes",1
"ok, so I`m replying!  happy mothers day, indeed!",1
I no longer have a ticket for ny,0
Birthday Girl ?  blessed to live another year & celebrate with loved ones,1
ooohhhhh - sorry  So sad - never noticed the dollar signs! #oxteach,0
"Yes, dahling... you are definitely one awesome tweep.   I`m sending love and kindness across the ocean to you!",1
U r welcome pal  u truly deserve 2 be followed,1
call me later so i can tell you all about the weekend. Easier over phone.,1
just drove with my mom and brynn. my mom said im the worst driver EVER...really??,0
Good to know I`m not alone in my confusion,1
"getting ready to go read, pray, and go to bed. Enjoy the rest of the night",1
is feeling so bored... i miss school time,0
NOOOOOOO!!!!!!!!!!!!! why in july? im gonna be back home  NOOOOOOOOOOO!!!!!!!!!,0
_ haha PHEW!  i`ve never said that before,0
yeah I know it`s so stupid !!!!!!! There no jobs I mean come on,0
"oh dear, they selected the worst bit for highlight for soprano guy",0
Fast & Furious = EXCELLENT movie.  And Andy is a great guy   Most of the time....  lol,1
"for some strange reason, `paranoid` sounds like U2. but i love them too, so it`s aaaaall good.",1
Problem with my must do list is: once I write it I usually forget where I`ve placed it...1st thing on my to do list--find my to do list,0
"Headache is gone,thank god!Time for tea i think",1
"right im off for a shower my little treasures, ill see you later on",1
"haha, i was crying  ****",0
Neil just picked me up for the show. My tailights out  cause of heartless hit and run.,0
Sitting in Gatwick- going home for a week! cant wait to see family,1
Having fun  With my friend !,1
"this sucks i`m tweetless...and i f`n hate money, why does it have to be an issue",0
Happy Mothers Day Everybody!!!!!!,1
Oh Mother - Christina Aguilera. Happy Mothers` Day to all the mamas!  ilovemymommy! <3,1
_Guy Just like me )))) No i must confess one dark side of me is that i can be sometimes stubborn + iï¿½m a little morning grouch,0
i cant wait to see you guys @ hq on sunday!!,1
_MCR  yeahh me tOo haha the mine is Mariel  i luv it! and the urs tOo =D  whats ur fav MCR song??,1
I wish the photos on your site were bigger,0
http://twitpic.com/66vdn - I miss my babyyy,0
Is wondering why my messages aren`t going anywhere ;( I am trying to learn how to tweet & it isn`t turning out so hot,0
that`s cool! i think del`s going to korea same time as you! have fun!,1
i hav a bet to get a 6 pack in 35 days...im on day 3..it sux,0
cheap and good system  http://bit.ly/Fgl2Y,1
argh! my embouchure= FAIL! makes me sad,0
totally addicted to xbox carcassonne.  i also really love tomb raider legend.  and still badly NEED bolt.,1
Having a boo-hoo day. Things just suck today,0
"Crisis averted!  Phew! On a different note,  and ....you guys are making me so proud! tear!  wish i could have joined",1
you fail. at life.,0
You geek!,0
Great!,1
yeah! Love my Hawaiian outfit. We reused that for rugby 7 this year with,1
can u believe the architect who planned a tar-black promenade in this small town won an international prize?and everyone who walks & jogs,1
http://twitpic.com/4wsk3 - too cute,1
Twitter`s being mean w/ the pics lately! Stole mine for an entire day!,0
My TweetDeck is languishing in API Hell. Again.,1
What a bad day!,0
Yay! Bannerbomb for the Wii is finally out. I can run homebrew on my 4.0 Wii.,1
"I swear, now my dog is having anxiety issues.",0
_ Lmao I know!! They have two days off. Good thing for them,1
Beautiful monday morning  so happy  http://myloc.me/tCt,1
: cool that you liked germany and the awards! i saw you on TV cause i couldn`t come to the comet and see you live  xoxo,1
love those ****,1
Is getting upset at work cus bindz and j are being bullies  and they won`t let me go duty free shopping!,0
has had the flu pass unto me by andy...went shopping and got fresh chicken for chicken soup...but no d&d this sat ...is a sad panda,0
so wanted to go to the Basshunter concert tonight.  so so so wanted to.,1
has a tummy ache.,0
I`m Kinda sleepy.. I Was up too late texting a nice boy making date plans for next weekend..,1
500! updates! wooow!! haha!!,1
Having one of my bad days....Migraine today. My 1st since my neck surgery about 2 1/2 months,0
"'No offense, but your hair is bad today.' Life isn`t worth living anymore   Nothing hurts quite like hair insults. *cries into pillow*",0
Found out that one great thing about living in Switzerland is the delicious bread - sometimes little things can make a difference,1
i am having serious problems concentrating on this press release this afternoon...i have sleepy eyes right now,0
wow thanks for saying that man! I`d love to illustrate children`s books!,1
is it bad that I sort of want her to miss me?  I know I will be missing her.,0
One of the fake 'you's followed me. Haha. I so wish it would be you instead!,1
sorry about that,0
I want the rain to go away! There has been too much of it lately,0
and again - You`re welcome!,1
"Hi, is anybody else having problems with the Karma site? It`s not working.",0
Shots suuuuck!  im done  no more vacines!,0
thank you very much!!!,1
cambs will be better im sure! eeeeeeeeee under a week now  we meeting on the Sunday?,1
Yup I stayed until the very very end  Exciting!,1
yea i just got outta one too....i want him back tho  but i feel the same way...i`m cool on dudes for a lil while,1
"Happy Mother`s day to allMothers, Cheers!!",1
"Bad day!  Work`s TOO stressful...been involved in a minor accident, but everything`s ok so far. Have to cut down immediately!",0
"hilarious. so if she acts up, all you have to do is say 1 little word...'gummed up' grosses me out; hub says it 2 torment",1
"Would you travel to the UK for one?  The big US meets sound great, I`d love to go to one of those, so many furs & so much art",1
glad u liked post  looking at the back end now...the sub 2 your blog is automatic. send url and i`ll verify.,1
Well thank you darling...it was a pleasure shopping with you...you will see the first pics!,1
Just updated #Tweetie and open in browser is still broken.,0
Oh no adult school again,0
love watching your yt videos and am really looking forward to seeing the collection vid,1
happpppy mothers day,1
is tired if ppl **** talking,0
lol  ****...I love those things too,1
Took a short nap now Im ready for work. My sun burn hurts,0
Sounds Fun!,1
"My industrial is repierced, and I made a cute little friend",1
"_the_game GIRL!  Work it! Hope you had the Slammer, and had fun with the Moldovan! I want to hear details!!!",1
"Dear Mr. President: Please TALK TO US abt what you plan to do re: DADT. Because right now, you just look like a liar.",0
": what a cute pic of the girls, and so vibrant.  I didn`t get anything cpeven close.",1
Sunburn on my knees,0
_lopez I love you  kiss me!,1
Aw poor you..ironing! Eek! lol It`s raining here too.....prob try and get out with the kids later..nt too exciting im afraid!,0
Happy Mother`s day to all beautiful mother. May your love shines the world  Thank you mum.....,1
Oh tonight... Looking forward to it,1
I do hope many of my new followers are from around Sydney Australia  Welcome to my tweets anyway.,1
"Yeah, that lying in bed thing`s a bugger for blocking creativity  Worse if you`re pinned down by a pet cat, apparently...",0
Ha I got another #followfriday. take that ! oh... your listed too... thanks a lot  ya jerk.,1
When oh when are you coming back for a gig in Scotland? I had tickets to see u last year but was in hosp wit gallstones!,0
"Michelle, I slept for 11 hours last night. I`m still stick with this fever.",0
ok.... tx  it`s so worth the wait! lol...***,1
Morning babe!  I plan on overdoing it today! lol Hope you do rest & put your feet up! xxxx,1
hoping it will rain again because it`s sooo warm,1
"I know. I want it to come bec I`m excited, but then I don`t bec it`s gonna go by so fast & then it will be over",1
"Getting ready to go to sleeep! Grinding early in the morning! Yay, money!",1
"Oh man, there are dead deer everywhere in michigan.",0
"Yeah, it`s work. It`s been busy all day and I`m tired and hungry.",0
A pues bien small world small world. yo amo a la chiquita esa. she is such a great friend.,1
You`re welcome,1
http://twitpic.com/66ydb -  I made sure you got credit at the end of the book...I`m sure I forgot people though.,0
recapping on britains got talent. britain seems more talented than america,1
_juansimon God I`m bored. Wish we could`ve done something 2night!,0
i can`t vote for  her i`m #frustraded  :@,0
Loves Miley`s song The Climb and loves the video  ****,1
Cool. You should qik some stuff from the newsroom sometime. LOL.,1
Not swine flu I hope! Take care of your health mate  Tell me about your business derek_bell.com,1
Last night I had 1/2 a bottle of wine in my house and 2 cocktails. Came home sober but still gonna be sick,0
it was a great wedding! the band was awesome (they played a ton of great 80`s songs) as was the food!,1
A message from  Could you let people know I have been booted off,0
"I know. I think I`m going to have to miss it, though.  This is when sacrificing money for job happiness sucks ****.",0
"BGT was just amazing tonight, and threee amazing acts got sent home",1
"Almost fell asleep under the hair dryer  so tired, feel like I`m going to puke",0
"I hope u enjoyed it and your back is now feeling much more better  God,its 1:20am...heading to bed  God..too late..good night",1
"Sitting in Mrs. Martins class, youtube is being stupid. and i REALLY want a popsicle!!! jealous of Sara",0
"but its pretty at least, I think I need to catch some sleep soon though",1
"the music in the trailer was terrible imo, cheesy handbag house. I was expecting some dnb or hard house",0
omg I`m so sorry to hear that!  If you really need to talk to someone I`m always on here. I`m a shoulder you lean on,0
just about to say goodbye to  and  two of the best interns that Elevate have ever had,1
*hugs*  still feeling poorly are you,0
Thank you so much,1
ughhh have a tummy ache,0
"Trickery?  No, just exasperation at seeing **** Pride hijacked by a politics bigger and uglier then anything it`s meant for",0
Roxie is not feeling very well  http://apps.facebook.com/dogbook/profile/view/6878284,0
Hey had some fun with friends !!!!!Now cleaning,1
and the habitat is twitter-active. Neat,1
Photo: hannahisdead: omg i wanna read Pride and prejudice and zombies fuckyeah zombies  http://tumblr.com/xol1qyw8v,0
"- Me. because my ex boyfriend of 2 years (we broke up 2 months ago) is engaged to his gf of 6 weeks.  sad, embarrassed. Hug?",0
Irony: Inventor of Ford Mustang can`t keep his car   http://tinyurl.com/lpmvtk via :,0
is in the middle of the Irish sea... with absent elk brothers.  Newcastle here we come.  we love Newcastle,1
"Thank you! Your makeup art is top-notch, come to my house every morning! ha ha",1
I do NOT. I RARELY dye it at all.  the red was the first in aaaagggessss. My hair just hates me.,0
Missing  from BKK na.,0
i think my ipod is sick  it doesn`t want to connect to any wi-fi . . .,0
Great dinner and great friends! Follow ! She is my cupcake,1
has toothache,0
i might have been a child but i was NEVER one of THOSE .....and i`ve already apologised to you for it,0
_ndo OMG I`m so sorry. I`m the worst employee ever. My hard drive just failed taking the survey data with it,0
"1am, quietly tidying up after dinner party. Whilst closing tupprwre lid, centre island in my kitchen collapses! Wakes baby. Mayhem ensues",0
They don`t let the queer boys donate blood.,0
Morning Tweethearts! Now home after traveling 302 mi.thru 2 states & 2 faires in 3 days. So inspired! Ready to write as I enjoy coffee.,1
"omg, my right hear us blocked and it`s so annoying. what i i wake up deaf?",0
"I want to become vegetarian, It`s going to be so hard!",0
i wish i could meet you once  do u think this will happen someday? :`(,0
"LMFAO. omgosh when i first heard that song with you,i felt like i was gonna pee myself, OMGOSH THE WALTZER MAN!  lol xoxo",0
i HATE U.S. history,0
for nearly a month!!  So exciting,1
Thanks  Will Do,1
GM Tweeters! Happy Mother`s Day to the mothers and pretend mothers out there!,1
"nope, san leandro marina.    how are you?  hope you`re well!",1
"Holy **** it`s super sunny, Friday and Whitsun, my tube is deeeesearted. Wish I was in the park",0
is frustrated by twitter...my picture will not load.,0
cutting hair allll day  wish i was outside,0
I wish I could go to the Love Music Hate Racism gig this weekend   I`m not in the right part of the world even,0
Dangit...cuz of this weather the house painting is going to be dragged out till next week.,0
I`ve got great expectations of tomorrow  It`s gonna be awesome!! ? http://blip.fm/~5jf53,1
_Willhoit Hoping your A/C is being fixed right now for you!,1
Well school`s finally over and idk but I`m sad  I`ll miss my teachers. Goodbye Mrs R. and Mr. Collister,0
rblpnBro  Not quite where I need to be here ... sad but true. Soon however all will be WELL  6wks ? http://blip.fm/~5z4ve,0
Not doing single ones 2day...beat  lol but would say ...ur as creative bright and fun as ur avatar with warmth+ depth #ff,1
Thats ok  Yeah I had a good night thanks. Glad you did too. Hope you enjoy your BBQ,1
good morning from Lincolnshire. I could use some exercise also,1
Sunrise by Blvd East is awesome. Now to get some sleep. YAY!!,1
Why am i even trying to go to sleep. Its 28c in here. I miss the cold winter nights,0
aleesha`s piggy died  she can`t catch a **** break man,0
"Thanks, but the Elance course is not mine! It`s .",1
"Thank you, Judy! Same back at you!",1
now we are cuddling.  girl cuddles are so fun and soft,1
lmao im stupid just felt like sayin tyaï¿½ in my red caf vioce..nite ya`ll,0
It`s been interesting today... to say the least. Overall a good day,1
- don`t feel bad. I got a foad for a promotion here too.,0
"u go Mariah,never listen to the haters  I have been a fan for so long and am so grateful for ur music. Can`t wait 4 the album",1
Just found out my Abuelo in Aguadilla is not doing well,0
I love your show! I`ve subscribed and following your tweets. Can`t wait to see more,1
"hi hun!!  i really loved your tutorial yday!  soooo much, it was one of the best tutorials i had watched in a long time!  ****",1
Ahhhh \you are soo smart  Thanks for this schooling of thoughts  Have you taught before?,1
Got 5 new followers yesterday! Yay  Just need 11 more til 50,1
ok shopping was far too fun ~ unpacking the bags now,1
